# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:29:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/hiim9402.json
# init = 2 (Default)
# random
#   seed = 92123
# output
#   file = /home/lab5/output/code3-20230416112911_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,1.35147e-05,2.49938,2.4997,2.49947,2.50075,2.50155,2.49946,2.50153,2.50016,2.49888,2.50108,12.8274,12.9076,13.032,13.129,13.1988,13.2103,13.2097,13.2535,13.4548,13.4252,25,11,13,12,7,15,9,12,10,9
0,0,0.000174065,2.5013,2.49979,2.50022,2.49832,2.49898,2.49927,2.50015,2.50069,2.50005,2.4997,23.8961,25.7459,29.2314,31.5752,33.4815,34.7928,33.8903,36.0136,44.4284,41.9628,30,29,36,28,29,30,38,32,44,28
0,0,7.6326e-05,2.50182,2.49941,2.49996,2.50063,2.49982,2.49866,2.49932,2.50025,2.50162,2.50056,16.3899,16.905,17.8794,18.5223,18.9837,19.2813,19.0656,19.5941,21.5192,20.9683,13,16,15,24,20,18,28,22,19,21
0,0,0.000155461,2.50003,2.49858,2.50015,2.50088,2.50119,2.49903,2.50062,2.50044,2.49956,2.49938,22.2108,23.7378,26.6198,28.5873,30.1155,31.0911,30.3946,32.0685,38.6713,36.7538,27,20,24,27,32,30,33,39,29,37
0,0,0.000127903,2.50076,2.50351,2.49939,2.50031,2.50127,2.50069,2.49984,2.4998,2.49856,2.49909,19.9824,21.1892,23.1584,24.5655,25.6591,26.3727,25.8297,26.9974,31.4773,30.2077,15,20,17,24,34,33,21,29,32,33
0,0,8.69778e-05,2.50035,2.49877,2.49899,2.49886,2.49975,2.50045,2.49889,2.50069,2.50188,2.50242,17.0533,17.6861,18.8446,19.6011,20.195,20.5978,20.2887,20.9461,23.2985,22.6593,21,22,14,15,21,26,15,13,14,18
0,0,0.000135534,2.50009,2.50105,2.49923,2.49974,2.5003,2.49989,2.49845,2.49977,2.49904,2.50011,20.5665,21.8423,24.0603,25.6004,26.7971,27.5931,26.977,28.3097,33.3302,31.9237,23,24,20,29,33,21,29,31,35,29
0,0,7.55404e-05,2.49773,2.5002,2.49993,2.50165,2.49843,2.50194,2.5004,2.49844,2.50051,2.50066,16.2736,16.8614,17.8085,18.4615,18.8709,19.2532,18.9983,19.4633,21.3703,20.8537,15,24,16,21,31,12,21,17,19,22
0,0,8.41455e-05,2.49865,2.49982,2.49844,2.50124,2.49914,2.49755,2.49979,2.49855,2.49923,2.49945,16.8391,17.4902,18.5681,19.3451,19.8532,20.1902,19.9717,20.5362,22.7528,22.1419,12,17,18,20,18,16,26,18,29,12
0,0,0.00018739,2.49904,2.49996,2.49959,2.50037,2.50032,2.49906,2.49938,2.49876,2.49983,2.50158,25.1015,27.2686,31.2369,34.0371,36.2269,37.6971,36.6227,39.0517,49.0433,46.2177,20,21,32,38,33,34,36,34,51,45
0,0,8.02405e-05,2.4987,2.50042,2.49914,2.49906,2.49915,2.50118,2.50045,2.50137,2.50023,2.49868,16.5879,17.2094,18.2197,18.8943,19.4076,19.7919,19.5314,20.0998,22.1239,21.5192,14,26,24,23,23,24,16,16,17,28
0,0,4.10013e-05,2.50073,2.49888,2.49997,2.49932,2.50147,2.50107,2.50042,2.49975,2.49827,2.5021,14.2837,14.5151,14.9706,15.242,15.4847,15.618,15.5084,15.7195,16.4947,16.338,14,13,9,11,11,12,19,17,16,13
0,0,0.000119738,2.50079,2.49961,2.50019,2.4998,2.50029,2.49938,2.49929,2.49961,2.4984,2.49968,19.3624,20.3786,22.245,23.4785,24.4454,25.0722,24.6059,25.6549,29.6189,28.5214,23,18,13,20,27,30,24,23,35,33
0,0,8.94889e-05,2.49955,2.4998,2.49993,2.49938,2.49931,2.49879,2.49906,2.50085,2.49846,2.49995,17.2057,17.8964,19.1019,19.883,20.483,20.8776,20.5938,21.2794,23.6563,23.0105,21,17,23,20,16,18,14,24,23,19
0,0,0.000116639,2.49912,2.49986,2.50171,2.49989,2.49888,2.50103,2.50176,2.50091,2.50048,2.50058,19.1002,20.1137,21.9343,23.085,23.9751,24.6483,24.2216,25.1976,29.0045,27.9251,21,24,16,24,33,14,22,33,30,30
0,0,0.000161,2.49985,2.50116,2.49983,2.50003,2.50134,2.49859,2.50066,2.50103,2.49952,2.50194,22.687,24.3726,27.3627,29.4434,31.1058,32.1338,31.4015,33.2127,40.2953,38.3275,21,19,23,23,32,29,33,41,35,37
0,0,0.000111093,2.50001,2.50145,2.49999,2.50218,2.49889,2.49913,2.49943,2.4996,2.49943,2.49894,18.7119,19.6711,21.2947,22.4454,23.2147,23.7922,23.3903,24.3112,27.8042,26.802,16,30,19,21,23,24,21,26,21,25
0,0,6.44536e-05,2.49977,2.50229,2.49844,2.49916,2.49869,2.4983,2.49985,2.49903,2.50061,2.49973,15.6232,16.1101,16.8179,17.3299,17.6976,17.9421,17.7902,18.1764,19.6818,19.2556,10,14,20,26,16,22,21,17,9,17
0,0,9.83906e-05,2.49964,2.49947,2.50032,2.49988,2.49952,2.5001,2.5002,2.4981,2.49964,2.49929,17.8094,18.5886,19.984,20.8878,21.5757,22.0584,21.7244,22.4296,25.3045,24.4971,24,20,15,18,24,11,19,28,19,27
0,0,0.000127188,2.49857,2.49999,2.49732,2.50043,2.50011,2.49983,2.49809,2.49971,2.49965,2.49996,19.8837,21.0499,23.0275,24.4724,25.5231,26.2366,25.6764,26.8752,31.3445,30.0808,15,22,29,24,31,16,23,25,29,38
0,0,0.000105385,2.50049,2.49982,2.49842,2.49961,2.49835,2.49987,2.50001,2.49962,2.49885,2.49974,18.3128,19.1629,20.66,21.6981,22.4448,23.0038,22.6318,23.4631,26.6338,25.7572,23,18,30,17,17,32,24,27,28,28
0,0,8.64692e-05,2.49928,2.49742,2.5014,2.50008,2.49902,2.49931,2.50126,2.50134,2.50183,2.49962,17.0016,17.6235,18.8418,19.5704,20.1208,20.5114,20.276,20.8935,23.2094,22.5144,15,14,20,16,20,19,25,12,21,11
0,0,5.70774e-05,2.49905,2.5008,2.49849,2.50187,2.50082,2.50218,2.50018,2.50031,2.49843,2.49963,15.1733,15.5837,16.2065,16.6883,16.9908,17.2278,17.0411,17.3831,18.5911,18.2704,16,13,13,11,25,12,15,19,25,11
0,0,0.000157353,2.49867,2.50044,2.49855,2.50056,2.49921,2.50066,2.50037,2.49998,2.4996,2.49936,22.3433,23.9761,26.8311,28.8761,30.3884,31.4995,30.7266,32.4333,39.2207,37.2506,13,30,22,40,28,31,31,23,50,33
0,0,0.000114109,2.50008,2.49861,2.50072,2.50098,2.50105,2.50101,2.50081,2.50034,2.50176,2.49977,18.9324,19.8714,21.6357,22.792,23.6764,24.2745,23.8415,24.79,28.5007,27.4054,18,23,27,19,33,19,23,25,23,27
0,0,5.11523e-05,2.50219,2.50084,2.50005,2.49977,2.50049,2.50185,2.49843,2.50039,2.49947,2.49972,14.8767,15.1924,15.7555,16.1211,16.41,16.6174,16.429,16.7553,17.8087,17.5186,17,9,12,15,16,18,17,11,17,14
0,0,6.66823e-05,2.50094,2.50073,2.50082,2.50018,2.49929,2.50004,2.4998,2.50062,2.50058,2.50103,15.7767,16.2399,17.048,17.5607,17.939,18.2166,18.0238,18.4597,20.01,19.5886,17,22,14,14,13,23,22,18,24,18
0,0,9.3972e-05,2.49789,2.49974,2.49955,2.50071,2.50015,2.49837,2.49872,2.49872,2.49847,2.49938,17.4772,18.2437,19.5299,20.4048,21.0417,21.4411,21.1363,21.8348,24.4581,23.742,27,20,23,19,20,23,20,24,26,21
0,0,6.84547e-05,2.49956,2.49857,2.49829,2.50101,2.50014,2.49977,2.50037,2.49884,2.50146,2.50119,15.8631,16.3287,17.1571,17.7469,18.1403,18.4075,18.2229,18.6312,20.2932,19.84,12,21,26,16,21,17,17,17,21,19
0,0,6.32805e-05,2.50059,2.5006,2.49977,2.50037,2.50063,2.50181,2.50101,2.49937,2.49968,2.50122,15.5652,16.002,16.7413,17.2396,17.6113,17.8782,17.6884,18.0503,19.4928,19.1242,17,7,17,9,27,20,14,17,15,25
0,0,5.63732e-05,2.49899,2.50009,2.50157,2.50026,2.50143,2.50055,2.50052,2.49901,2.50217,2.50096,15.1313,15.5257,16.1992,16.5973,16.9317,17.1269,16.9764,17.2846,18.5635,18.2033,14,15,23,15,24,18,18,18,25,21
0,0,5.11988e-05,2.49876,2.49773,2.49996,2.49902,2.49932,2.50026,2.49968,2.50054,2.50026,2.4996,14.8284,15.1483,15.7578,16.1132,16.3952,16.5958,16.454,16.7625,17.8289,17.5222,13,20,12,19,16,17,13,22,20,23
0,0,0.00015931,2.49864,2.50067,2.49974,2.50156,2.49765,2.4999,2.50018,2.50007,2.49996,2.50019,22.5121,24.1842,27.1287,29.2168,30.6883,31.8496,31.0762,32.8337,39.8097,37.8036,21,22,27,33,30,33,30,27,44,35
0,0,5.00548e-05,2.50097,2.50185,2.50209,2.50062,2.49933,2.49813,2.49986,2.4992,2.4993,2.50166,14.7956,15.1361,15.7009,16.0382,16.2867,16.4465,16.3468,16.6214,17.6609,17.4161,15,16,22,12,12,11,18,16,26,24
0,0,6.17943e-05,2.49987,2.49921,2.50088,2.49941,2.49937,2.49935,2.50069,2.49879,2.50123,2.49879,15.465,15.8778,16.6352,17.0834,17.4378,17.675,17.5289,17.8738,19.3086,18.8774,20,10,21,17,16,26,15,24,16,16
0,0,1.31023e-05,2.49849,2.50152,2.49977,2.50053,2.50005,2.50003,2.4994,2.50114,2.50089,2.49983,12.7957,12.9082,13.0089,13.0965,13.1475,13.1849,13.1498,13.2325,13.4406,13.3691,14,20,18,7,18,15,15,12,16,11
0,0,0.000115532,2.49883,2.49935,2.50133,2.49979,2.50086,2.50074,2.4993,2.50004,2.49857,2.5009,19.0132,20.0082,21.8044,22.9432,23.8687,24.4773,24.0055,25.0031,28.7121,27.7154,21,29,22,24,24,26,21,32,31,24
0,0,0.000112641,2.50237,2.50108,2.49949,2.49974,2.50132,2.49966,2.49973,2.50006,2.499,2.49937,18.8687,19.7951,21.4502,22.5813,23.4815,24.028,23.6111,24.5576,28.1137,27.1101,22,17,20,23,22,18,22,23,32,25
0,0,0.000123123,2.49998,2.50016,2.50092,2.50001,2.50159,2.49967,2.49999,2.49829,2.5008,2.50039,19.6014,20.6887,22.6431,23.923,24.9638,25.5967,25.1179,26.1667,30.4465,29.2366,23,12,25,35,26,21,28,41,37,25
0,0,0.000120243,2.49996,2.49955,2.50033,2.5012,2.50044,2.49886,2.49891,2.50021,2.49895,2.49857,19.3841,20.4216,22.3047,23.5767,24.5211,25.1356,24.6697,25.7514,29.7466,28.5922,27,19,21,13,21,24,31,27,37,27
0,0,3.80796e-05,2.49965,2.49944,2.50077,2.49859,2.50016,2.50011,2.50051,2.50041,2.50074,2.50114,14.1081,14.3419,14.7641,14.9889,15.2039,15.3305,15.2457,15.4465,16.1801,15.9869,10,15,16,22,17,13,20,14,17,15
0,0,4.10006e-05,2.5004,2.50031,2.50053,2.49985,2.50125,2.5025,2.50236,2.50037,2.49915,2.49874,14.2789,14.5357,14.9788,15.25,15.4811,15.6404,15.5385,15.7291,16.5091,16.2832,11,11,17,14,18,15,20,15,15,12
0,0,0.00018415,2.50106,2.5017,2.50101,2.49951,2.49995,2.49979,2.50062,2.50081,2.50102,2.49761,24.8394,26.9381,30.7761,33.4094,35.5378,36.9944,35.9767,38.3509,47.9333,44.9864,20,32,33,22,36,35,33,40,47,45
0,0,5.55285e-05,2.499,2.49948,2.49846,2.4991,2.49978,2.49913,2.49897,2.49929,2.49985,2.49997,15.0821,15.46,16.0804,16.5015,16.8209,17.0156,16.8662,17.1989,18.4045,18.0764,17,15,14,15,18,23,14,20,16,13
0,0,9.22852e-05,2.49939,2.50076,2.49955,2.5021,2.50117,2.49995,2.49996,2.501,2.49937,2.49898,17.3899,18.1304,19.365,20.2452,20.8576,21.2574,20.9538,21.6561,24.1751,23.4495,13,14,16,26,17,29,22,22,34,24
0,0,9.43115e-05,2.49971,2.49923,2.50014,2.5004,2.49867,2.49842,2.49985,2.49977,2.4995,2.50051,17.5321,18.2611,19.5749,20.4364,21.052,21.486,21.2025,21.9039,24.5453,23.8262,27,16,18,13,15,20,27,20,31,24
0,0,0.000125696,2.49963,2.50199,2.49947,2.50021,2.50169,2.49896,2.4995,2.49977,2.50092,2.49974,19.7904,20.9572,22.9047,24.2679,25.3426,25.979,25.4883,26.6285,31.0383,29.7569,25,26,25,26,33,30,24,29,30,29
0,0,2.22509e-05,2.49933,2.49987,2.49867,2.5007,2.49902,2.50134,2.50016,2.499,2.50011,2.50168,13.2671,13.404,13.6063,13.7723,13.8514,13.9514,13.8867,13.9777,14.3752,14.2937,18,11,18,18,10,17,22,23,15,13
0,0,0.000143341,2.50041,2.49965,2.49969,2.49987,2.49966,2.50076,2.49925,2.49831,2.49954,2.49922,21.2029,22.5563,25.0346,26.723,28.0234,28.949,28.2661,29.6754,35.3392,33.715,21,26,24,20,26,24,18,25,40,37
0,0,5.97485e-05,2.5009,2.50041,2.4991,2.49854,2.498,2.50217,2.50064,2.50085,2.50046,2.50106,15.3592,15.7577,16.4357,16.8783,17.2081,17.5076,17.3186,17.684,19.0025,18.6471,19,15,17,18,13,18,16,23,13,23
0,0,7.49101e-05,2.50107,2.50248,2.50035,2.49972,2.49952,2.50096,2.50155,2.49991,2.49816,2.50174,16.2882,16.8542,17.7595,18.3624,18.8224,19.1614,18.9499,19.4156,21.2204,20.7829,8,19,17,19,18,30,24,16,15,22
0,0,0.000132565,2.50059,2.50073,2.50005,2.50004,2.4993,2.50075,2.50036,2.50108,2.49897,2.49847,20.342,21.5582,23.7233,25.1945,26.3121,27.1267,26.5611,27.8276,32.6005,31.2058,25,31,27,21,20,33,19,34,33,40
0,0,0.000124902,2.49917,2.49793,2.49993,2.50035,2.49851,2.49878,2.49971,2.49833,2.49882,2.49826,19.7208,20.8012,22.824,24.1658,25.1458,25.8502,25.375,26.459,30.7908,29.5459,17,26,20,18,25,25,36,23,37,24
0,0,0.00019664,2.49951,2.49954,2.50013,2.5012,2.49885,2.50124,2.49914,2.50173,2.50053,2.49995,26.0269,28.3632,32.7413,35.8372,38.1727,39.9476,38.6597,41.4888,52.5704,49.2779,31,33,38,47,37,41,57,35,50,58
0,0,0.000183139,2.50101,2.5004,2.49971,2.49988,2.49986,2.49991,2.49914,2.50055,2.50033,2.49865,24.7415,26.7864,30.5801,33.2369,35.3264,36.774,35.7108,38.1002,47.5416,44.7112,34,34,43,31,32,32,33,33,53,43
0,0,0.000155798,2.49856,2.50142,2.5011,2.50051,2.50015,2.50005,2.50015,2.5005,2.49895,2.50059,22.2069,23.8396,26.6902,28.6295,30.1434,31.1862,30.4407,32.1378,38.7447,36.8865,23,26,34,31,32,33,29,33,41,43
0,0,0.000207026,2.49966,2.49801,2.50146,2.50098,2.49959,2.49861,2.49984,2.49928,2.50093,2.50025,27.0963,29.6133,34.5422,37.9281,40.5784,42.4192,41.1215,44.1506,56.8122,53.0686,26,16,35,45,35,39,29,33,54,50
0,0,0.000117865,2.50224,2.49947,2.50098,2.50095,2.50096,2.50167,2.50045,2.4996,2.50076,2.50078,19.2507,20.2122,22.0539,23.2653,24.1968,24.8474,24.3648,25.3574,29.2782,28.1753,16,18,14,20,21,33,20,26,31,40
0,0,8.24739e-05,2.49973,2.49955,2.50002,2.50107,2.4997,2.50042,2.49921,2.49959,2.50183,2.49919,16.7488,17.3603,18.4417,19.1654,19.6721,20.0451,19.7649,20.3448,22.5302,21.8748,16,20,24,17,23,23,27,16,24,19
0,0,7.88878e-05,2.49857,2.49892,2.49777,2.49972,2.49944,2.49883,2.49818,2.50131,2.49966,2.50152,16.4992,17.084,18.0716,18.7671,19.2612,19.585,19.3327,19.93,21.8901,21.374,17,14,19,23,19,20,16,23,24,18
0,0,8.71025e-05,2.50009,2.49881,2.50141,2.50066,2.5024,2.49896,2.50008,2.49979,2.50033,2.50003,17.0572,17.6962,18.9021,19.6498,20.2634,20.5827,20.3277,20.9435,23.2838,22.6252,13,14,23,15,24,21,17,15,20,21
0,0,0.000151749,2.49869,2.50044,2.49908,2.49988,2.49889,2.50044,2.49875,2.49803,2.49803,2.49993,21.8652,23.4053,26.0995,27.9836,29.4047,30.4457,29.6831,31.2608,37.5614,35.8164,23,25,21,26,20,24,33,30,57,30
0,0,0.000193524,2.49941,2.50085,2.50025,2.49853,2.49899,2.50006,2.50009,2.49979,2.50115,2.50065,25.7129,28.0224,32.2363,35.1365,37.4922,39.1572,37.9943,40.6131,51.3987,48.2319,27,30,27,38,24,34,44,47,55,46
0,0,0.000140246,2.50119,2.50091,2.4994,2.50076,2.50121,2.50039,2.49896,2.49893,2.50021,2.49881,20.9671,22.2863,24.6412,26.2969,27.5666,28.403,27.7488,29.1275,34.5588,32.9681,27,26,25,23,46,27,30,23,39,32
0,0,0.000144387,2.5002,2.50315,2.49989,2.5009,2.50016,2.49881,2.49948,2.49972,2.50078,2.50094,21.2841,22.7374,25.1716,26.9043,28.2086,29.0753,28.4469,29.9114,35.6592,34.0249,31,25,31,26,33,20,37,25,32,34
0,0,0.000154293,2.49996,2.50167,2.49926,2.49881,2.50041,2.49905,2.49903,2.49984,2.49932,2.50022,22.1092,23.6918,26.4405,28.3463,29.8885,30.8736,30.1389,31.8172,38.3279,36.4807,21,19,35,28,32,26,27,34,39,44
0,0,0.00011829,2.49803,2.49977,2.49928,2.49939,2.50041,2.5003,2.4983,2.50165,2.50076,2.50154,19.2014,20.2554,22.0634,23.2833,24.2435,24.877,24.3733,25.4767,29.371,28.2819,21,17,20,32,22,27,22,21,33,31
0,0,0.000112116,2.50099,2.49947,2.49921,2.5019,2.4979,2.50042,2.49935,2.4987,2.5001,2.49964,18.8046,19.7188,21.3877,22.5652,23.33,23.9704,23.5294,24.4443,28.0353,27.0166,17,19,22,19,20,29,17,26,31,27
0,0,0.000160849,2.50056,2.50027,2.49944,2.49993,2.49874,2.50142,2.49934,2.50057,2.50082,2.50194,22.6898,24.3351,27.3311,29.4162,30.9977,32.1954,31.3324,33.1662,40.3025,38.2865,24,23,17,28,23,33,25,41,45,40
0,0,0.000117456,2.4993,2.49945,2.5004,2.50067,2.50117,2.49984,2.50081,2.49936,2.50065,2.49898,19.164,20.1763,21.9958,23.2068,24.1446,24.7408,24.3151,25.2871,29.1864,28.0431,15,18,28,12,26,32,23,26,35,36
0,0,3.91502e-05,2.49975,2.50049,2.4993,2.49963,2.50105,2.50006,2.50157,2.50063,2.49897,2.49853,14.168,14.4232,14.822,15.0927,15.3125,15.429,15.3584,15.5531,16.2806,16.0671,10,20,14,14,20,17,12,15,15,15
0,0,0.000100221,2.50156,2.50066,2.49872,2.50064,2.50004,2.49926,2.4995,2.49953,2.50074,2.49852,17.9702,18.7579,20.1365,21.1143,21.8177,22.2846,21.9442,22.719,25.6792,24.7988,13,22,20,22,16,24,23,20,20,26
0,0,0.000178274,2.50143,2.50105,2.50129,2.49929,2.4992,2.50013,2.49925,2.49986,2.50013,2.50093,24.2909,26.2491,29.8887,32.3435,34.3186,35.718,34.7079,36.9386,45.8437,43.2904,21,24,35,26,26,33,30,36,41,42
0,0,0.000137733,2.50044,2.49979,2.50003,2.50098,2.5018,2.49925,2.49951,2.49892,2.50064,2.49902,20.7491,22.0219,24.347,25.9427,27.1826,27.9435,27.3568,28.6752,33.9336,32.3911,23,26,31,29,23,25,30,31,33,19
0,0,9.8079e-05,2.49992,2.49963,2.49936,2.50021,2.49826,2.50009,2.50053,2.49944,2.49992,2.49861,17.7928,18.5666,19.9335,20.8589,21.5093,22.0167,21.6919,22.4163,25.253,24.4263,17,17,21,16,16,22,17,27,20,28
0,0,1.20525e-05,2.50089,2.49911,2.49994,2.49911,2.49962,2.49963,2.49982,2.5018,2.49996,2.50325,12.7744,12.8191,12.9426,13.0029,13.0619,13.0965,13.0743,13.155,13.3238,13.3152,13,12,15,13,5,8,14,16,11,13
0,0,0.000133044,2.49923,2.50103,2.50019,2.49941,2.5021,2.50075,2.49959,2.49909,2.49815,2.50028,20.352,21.6093,23.7837,25.245,26.4597,27.2052,26.6153,27.8554,32.6898,31.369,19,17,14,27,27,16,32,30,34,25
0,0,5.50587e-05,2.50046,2.50285,2.50031,2.49914,2.5015,2.50104,2.49949,2.49986,2.49889,2.49995,15.0767,15.4809,16.0722,16.4597,16.8039,16.9999,16.8284,17.1585,18.3227,18.0159,18,11,19,14,18,17,16,13,27,19
0,0,5.15848e-05,2.50068,2.49908,2.49986,2.49729,2.49995,2.49963,2.49759,2.50051,2.50046,2.50053,14.879,15.1938,15.7869,16.1195,16.4425,16.624,16.4571,16.8025,17.8836,17.5867,11,16,16,15,12,13,16,11,20,16
0,0,5.07803e-05,2.49907,2.49966,2.50097,2.50115,2.49767,2.50095,2.50126,2.49973,2.50091,2.50083,14.809,15.1502,15.7405,16.1106,16.3285,16.5652,16.4397,16.7054,17.7851,17.4916,13,22,17,20,10,15,20,18,16,26
0,0,5.49415e-05,2.49755,2.50062,2.49992,2.49833,2.4995,2.50095,2.50119,2.49966,2.49905,2.49991,15.0261,15.4386,16.0565,16.4358,16.7589,16.9864,16.8455,17.1425,18.3097,18.0001,11,18,15,25,17,21,15,22,24,18
0,0,0.000130007,2.5012,2.49891,2.49932,2.50037,2.49922,2.50079,2.50039,2.50062,2.4993,2.4988,20.1543,21.2837,23.403,24.8521,25.9218,26.7123,26.1655,27.3757,31.9971,30.6539,21,15,20,23,33,30,29,34,38,42
0,0,0.000140414,2.49939,2.50004,2.49943,2.50026,2.50206,2.50134,2.50109,2.50029,2.49936,2.49995,20.9432,22.2829,24.6628,26.3081,27.617,28.4589,27.8354,29.1977,34.5725,33.0453,22,26,22,28,30,36,26,26,24,30
0,0,0.000148544,2.50066,2.49918,2.50076,2.4982,2.49951,2.49926,2.49984,2.50107,2.49985,2.501,21.6388,23.0559,25.7258,27.4501,28.8798,29.8272,29.1612,30.7368,36.744,35.0473,18,21,18,28,26,40,23,24,41,31
0,0,0.000107355,2.50052,2.50037,2.49796,2.49956,2.49976,2.50074,2.50084,2.49998,2.50145,2.50017,18.4532,19.3366,20.8558,21.9326,22.7352,23.2989,22.9144,23.761,27.097,26.1314,25,18,18,19,20,28,26,27,29,18
0,0,3.83978e-05,2.49951,2.49958,2.50082,2.50297,2.50096,2.49898,2.49842,2.50045,2.50138,2.5,14.1235,14.3635,14.7885,15.0809,15.2443,15.3426,15.2424,15.4777,16.2289,16.0049,23,7,14,13,15,16,14,18,22,12
0,0,0.000120979,2.50166,2.49834,2.50136,2.49996,2.50003,2.50129,2.50039,2.49768,2.50037,2.49922,19.4725,20.4616,22.4104,23.6425,24.6162,25.3089,24.8133,25.804,29.9524,28.761,17,15,23,19,28,24,21,27,21,31
0,0,2.39111e-05,2.49888,2.4988,2.50051,2.49869,2.49884,2.49976,2.4995,2.50117,2.49958,2.50026,13.3465,13.4856,13.7455,13.8702,13.9833,14.0696,14.0136,14.1535,14.546,14.4428,16,20,10,9,15,20,10,8,18,13
0,0,5.78014e-05,2.49824,2.49879,2.5009,2.50077,2.4993,2.49939,2.49965,2.50088,2.50164,2.5008,15.2035,15.6009,16.3049,16.7362,17.0365,17.2551,17.1047,17.4717,18.7515,18.3862,7,13,19,13,15,18,22,19,15,13
0,0,0.000133663,2.50005,2.50116,2.49948,2.50043,2.49883,2.50106,2.49899,2.50067,2.49918,2.50009,20.4174,21.6695,23.8408,25.3565,26.4682,27.3152,26.6964,28.0071,32.8745,31.5014,19,18,20,26,22,37,30,32,31,32
0,0,0.000126195,2.49929,2.50101,2.49995,2.4991,2.49988,2.49982,2.4996,2.49991,2.50059,2.50034,19.8218,20.9815,22.9732,24.3072,25.3703,26.0797,25.5655,26.715,31.1432,29.8805,23,21,26,16,23,19,20,23,30,35
0,0,0.000101745,2.50044,2.50109,2.50048,2.49858,2.50089,2.49855,2.50045,2.50049,2.49854,2.49898,18.056,18.8893,20.3271,21.2476,22.0307,22.4745,22.1627,22.9576,25.9146,25.0802,12,12,17,20,24,15,22,28,36,29
0,0,0.000131132,2.4969,2.50132,2.49871,2.49989,2.499,2.49984,2.5006,2.49966,2.49978,2.49755,20.1552,21.4386,23.5214,24.9937,26.0861,26.8685,26.3444,27.5416,32.2809,30.8613,17,15,23,24,31,30,20,31,27,32
0,0,1.22357e-05,2.49909,2.5006,2.49983,2.50147,2.49785,2.49817,2.50139,2.50067,2.50101,2.50041,12.7605,12.8483,12.9532,13.0466,13.0526,13.0918,13.109,13.1551,13.3559,13.2947,12,19,16,8,15,12,12,11,6,15
0,0,0.000137318,2.49985,2.50081,2.50123,2.50114,2.49977,2.50038,2.50118,2.50068,2.49916,2.50013,20.7036,22.0052,24.3256,25.8879,27.0622,27.9053,27.3357,28.6515,33.7791,32.3318,14,24,27,18,28,21,22,23,32,28
0,0,9.01479e-05,2.49708,2.50037,2.49973,2.49913,2.50009,2.50156,2.50019,2.49988,2.49924,2.50017,17.2071,17.9574,19.1614,19.9501,20.5778,21.0188,20.6971,21.3462,23.791,23.1236,13,17,18,12,13,27,24,21,28,29
0,0,9.51435e-05,2.49763,2.49877,2.49833,2.50121,2.50092,2.50224,2.49985,2.49952,2.50002,2.50107,17.5521,18.3181,19.6214,20.5465,21.2017,21.6767,21.3065,22.0121,24.7102,23.9809,26,21,23,17,19,17,25,23,18,34
0,0,0.000110413,2.49913,2.49998,2.49919,2.499,2.49933,2.5019,2.50058,2.49974,2.4998,2.49871,18.6465,19.5848,21.2049,22.2907,23.1333,23.7605,23.3239,24.2119,27.6742,26.6668,21,26,23,25,19,15,22,30,26,30
0,0,-4.40141e-06,2.49987,2.50033,2.49914,2.5013,2.49987,2.50186,2.50018,2.49963,2.49864,2.50106,11.9755,11.9581,11.9057,11.9076,11.8731,11.8854,11.8735,11.8489,11.7744,11.8199,17,5,11,17,14,6,16,17,14,12
0,0,8.32309e-05,2.50027,2.49786,2.4986,2.49912,2.49947,2.50018,2.50095,2.50093,2.50011,2.49989,16.8069,17.3876,18.4858,19.2076,19.7543,20.1319,19.8876,20.4683,22.6184,22.008,15,23,15,15,17,12,13,13,21,25
0,0,0.000122019,2.50049,2.50085,2.49862,2.50067,2.5004,2.5001,2.50042,2.50138,2.5005,2.50112,19.5281,20.605,22.4662,23.7944,24.7745,25.4378,24.9663,26.0679,30.1887,29.0293,18,20,21,21,27,19,23,22,23,33
