# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:29:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/hiim9402.json
# init = 2 (Default)
# random
#   seed = 92123
# output
#   file = /home/lab5/output/code3-20230416112911_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,0.000175079,2.49988,2.50142,2.5015,2.50023,2.50024,2.50073,2.49996,2.49935,2.49752,2.49924,23.9558,25.9003,29.4184,31.8116,33.722,35.0573,34.0864,36.193,44.6513,42.2465,33,27,27,39,45,28,19,39,35,34
0,0,0.000151607,2.50138,2.49937,2.50151,2.49919,2.49771,2.49846,2.49926,2.50028,2.50124,2.49867,21.912,23.366,26.1445,27.9425,29.346,30.3593,29.6734,31.3034,37.6426,35.7352,14,22,34,34,29,24,32,30,24,34
0,0,9.29505e-05,2.49973,2.50103,2.49929,2.49953,2.50034,2.49921,2.50053,2.49933,2.50034,2.50034,17.4405,18.1871,19.4249,20.2669,20.921,21.3271,21.0479,21.7098,24.3187,23.5927,25,14,22,23,18,21,23,17,24,27
0,0,8.79315e-05,2.49943,2.4998,2.49935,2.50166,2.49881,2.49996,2.49899,2.49912,2.49789,2.50108,17.1005,17.7769,18.942,19.7591,20.2882,20.7065,20.4047,21.0377,23.3708,22.7829,23,24,10,19,20,18,19,17,18,19
0,0,8.38622e-05,2.49953,2.49937,2.50143,2.49917,2.50107,2.50024,2.49935,2.49965,2.49955,2.50196,16.8355,17.4611,18.5971,19.2751,19.8588,20.21,19.9296,20.5225,22.712,22.153,11,9,12,17,17,24,17,29,26,20
0,0,3.8469e-05,2.50074,2.50009,2.50028,2.50021,2.49792,2.49766,2.49875,2.49999,2.50073,2.50044,14.1448,14.3753,14.7858,15.0451,15.2043,15.329,15.2538,15.4774,16.2269,16.0201,21,16,17,15,16,6,23,10,19,12
0,0,2.17383e-05,2.50205,2.50132,2.49851,2.4996,2.50018,2.49855,2.49906,2.50059,2.49849,2.4993,13.2769,13.3938,13.569,13.7185,13.8262,13.8696,13.8296,13.9554,14.2973,14.2079,13,18,24,14,11,8,10,9,17,14
0,0,8.09442e-05,2.50013,2.49947,2.50139,2.50038,2.49911,2.49963,2.50046,2.50118,2.50081,2.49896,16.6567,17.2451,18.3256,18.9923,19.4864,19.8453,19.6126,20.1842,22.2527,21.6332,21,15,11,18,14,12,23,19,19,26
0,0,7.99351e-05,2.50046,2.50005,2.50261,2.49875,2.49961,2.50014,2.49931,2.49893,2.4998,2.49945,16.5974,17.1805,18.2552,18.8568,19.3822,19.735,19.4742,20.0127,22.0643,21.4892,19,12,18,12,25,23,19,20,27,14
0,0,9.27532e-05,2.49938,2.49926,2.50073,2.50095,2.49926,2.50112,2.49926,2.49899,2.50049,2.49913,17.4211,18.1396,19.4336,20.2739,20.8745,21.3424,20.9969,21.6757,24.2866,23.5313,24,9,17,27,16,23,23,17,22,21
0,0,3.57223e-05,2.5016,2.49952,2.50085,2.5,2.5004,2.49912,2.49902,2.50161,2.4998,2.49903,14.0075,14.1983,14.5914,14.8173,15.0007,15.099,15.0137,15.2398,15.8842,15.6882,12,13,18,16,6,22,17,17,11,14
0,0,8.56002e-05,2.50165,2.49965,2.49885,2.50005,2.50023,2.49956,2.50066,2.49882,2.50005,2.50053,16.9849,17.5971,18.712,19.4769,20.0436,20.4092,20.1606,20.7285,23.0188,22.3961,13,19,16,18,27,22,21,17,21,27
0,0,0.000149967,2.49839,2.50084,2.49982,2.49967,2.50098,2.49917,2.50087,2.49911,2.50162,2.50013,21.7088,23.236,25.8861,27.7058,29.1626,30.0819,29.4364,30.9495,37.2009,35.3729,17,36,36,30,31,29,27,30,46,36
0,0,0.000115697,2.50025,2.49864,2.49942,2.50011,2.5001,2.49881,2.49779,2.49997,2.50066,2.50088,19.0523,20.0081,21.7807,22.9713,23.8734,24.4543,23.9926,25.0269,28.8074,27.7472,19,9,25,26,21,20,23,18,25,24
0,0,-1.59156e-05,2.50065,2.49973,2.49981,2.50005,2.50031,2.49898,2.50086,2.50198,2.49967,2.49863,11.4635,11.3736,11.2436,11.1654,11.1093,11.0559,11.1042,11.0556,10.8197,10.8647,19,8,10,6,12,10,5,14,7,3
0,0,0.000160271,2.49878,2.50033,2.50111,2.49852,2.49996,2.49904,2.49942,2.50069,2.4996,2.49993,22.599,24.2761,27.2973,29.2819,30.9315,32.007,31.2285,33.051,40.0808,38.0529,28,26,31,28,28,40,41,25,40,43
0,0,0.000165685,2.49903,2.49984,2.50171,2.50066,2.49902,2.4989,2.49994,2.50119,2.49961,2.49915,23.0823,24.8358,28.0672,30.2284,31.8907,33.065,32.2548,34.2006,41.7269,39.5146,19,25,25,19,35,26,37,28,40,39
0,0,9.71753e-05,2.49935,2.49886,2.49836,2.50025,2.49942,2.50078,2.50031,2.50019,2.50094,2.49867,17.7209,18.4804,19.8232,20.7567,21.4215,21.9122,21.5722,22.3073,25.1095,24.2712,19,18,24,21,22,29,25,16,28,22
0,0,0.000128949,2.49937,2.49918,2.49935,2.50085,2.49736,2.49941,2.50046,2.50044,2.50007,2.50092,20.0353,21.1927,23.2797,24.72,25.7149,26.5057,26.0051,27.1911,31.7708,30.4889,28,19,21,22,29,31,24,35,36,35
0,0,0.00011749,2.50052,2.49968,2.50203,2.50108,2.49981,2.499,2.50032,2.50188,2.50008,2.50002,19.19,20.1839,22.0355,23.2207,24.1164,24.7251,24.3082,25.3561,29.1771,28.0789,13,23,22,21,18,21,24,24,30,25
0,0,8.38234e-05,2.49968,2.49887,2.49932,2.49972,2.50005,2.5003,2.50142,2.49975,2.49837,2.49924,16.8355,17.4495,18.5544,19.2817,19.8341,20.2066,19.9665,20.5197,22.6789,22.0867,19,26,19,13,21,21,18,19,23,28
0,0,0.000136126,2.49892,2.49915,2.50073,2.50099,2.49947,2.50216,2.49869,2.5012,2.50102,2.49842,20.5895,21.8565,24.1683,25.7157,26.8673,27.7549,27.0775,28.4548,33.5437,32.0042,19,22,30,24,35,32,33,33,40,40
0,0,0.000120666,2.50081,2.4983,2.50148,2.50114,2.50177,2.50073,2.49973,2.49957,2.50072,2.49924,19.4325,20.4333,22.3778,23.6298,24.6141,25.247,24.7515,25.8027,29.8932,28.6976,21,29,22,26,21,19,22,37,29,29
0,0,9.7052e-05,2.49962,2.49853,2.4994,2.49972,2.50249,2.49877,2.49952,2.49957,2.50028,2.50025,17.7171,18.4646,19.8317,20.7317,21.472,21.8518,21.5396,22.2763,25.0698,24.2885,18,21,21,25,21,26,26,20,27,23
0,0,5.35763e-05,2.50176,2.49904,2.50056,2.49955,2.49944,2.50001,2.49985,2.49841,2.50102,2.50057,15.0101,15.324,15.9568,16.3332,16.6255,16.8313,16.6884,16.9762,18.1605,17.8381,16,10,18,9,21,24,12,25,20,18
0,0,0.000155162,2.50027,2.49777,2.4983,2.5005,2.50024,2.49945,2.50123,2.50122,2.49815,2.49842,22.1903,23.6879,26.5307,28.5296,30.0346,31.0482,30.3598,32.0338,38.531,36.6406,24,29,21,18,27,31,36,32,39,35
0,0,0.000134216,2.49964,2.49937,2.49928,2.49914,2.50029,2.49875,2.49874,2.50019,2.49929,2.50051,20.4526,21.6824,23.9024,25.4006,26.5924,27.3433,26.7764,28.0899,33.0135,31.6388,14,21,24,16,20,34,28,22,33,29
0,0,6.78457e-06,2.49978,2.50023,2.49881,2.49944,2.49903,2.50026,2.50223,2.50004,2.49988,2.5006,12.5033,12.546,12.5901,12.6369,12.6603,12.6948,12.7063,12.7084,12.8111,12.792,16,9,12,20,6,12,15,7,10,9
0,0,9.77373e-05,2.49948,2.49827,2.50066,2.50131,2.50155,2.50001,2.49943,2.49907,2.49998,2.50173,17.7617,18.5142,19.9251,20.8428,21.5374,21.9695,21.6247,22.3603,25.1904,24.4431,19,22,23,21,20,21,29,17,27,36
0,0,6.05244e-05,2.50057,2.5003,2.49977,2.49974,2.50029,2.50012,2.50035,2.50173,2.49876,2.49904,15.4002,15.8086,16.511,16.9705,17.3255,17.5536,17.3928,17.7853,19.0799,18.7124,22,17,16,11,9,21,19,11,22,17
0,0,0.000185207,2.50137,2.4997,2.50057,2.50092,2.50017,2.50033,2.49965,2.49913,2.49942,2.49974,24.9489,27.0069,30.9264,33.651,35.7648,37.2512,36.1656,38.5391,48.2338,45.4224,20,35,23,26,40,31,27,42,44,34
0,0,5.73309e-05,2.49967,2.50006,2.50098,2.50083,2.50128,2.49984,2.50315,2.50031,2.50014,2.49951,15.1976,15.5893,16.2678,16.6942,17.0236,17.2139,17.1171,17.4106,18.6581,18.3011,15,9,10,9,19,22,16,16,15,17
0,0,9.73082e-05,2.49881,2.50029,2.4993,2.50134,2.50025,2.49907,2.4995,2.50167,2.49866,2.49915,17.7203,18.5175,19.8552,20.7945,21.456,21.8923,21.5717,22.3587,25.0769,24.3059,15,19,20,16,25,18,19,24,30,32
0,0,0.000118056,2.50047,2.49853,2.50119,2.49888,2.49966,2.50003,2.49751,2.50118,2.50066,2.50143,19.231,20.21,22.0798,23.2416,24.1925,24.8353,24.3207,25.4277,29.317,28.2319,21,18,16,17,23,14,27,26,35,28
0,0,0.000155438,2.49958,2.4996,2.5,2.4985,2.49919,2.50029,2.50196,2.50064,2.49828,2.49924,22.1987,23.7595,26.6128,28.5159,30.0515,31.1262,30.4312,32.0703,38.6157,36.7429,24,21,33,33,24,32,28,36,35,42
0,0,6.10964e-05,2.49967,2.50057,2.5002,2.50207,2.49837,2.50053,2.49917,2.49883,2.50128,2.4981,15.4203,15.8518,16.5656,17.0634,17.3498,17.6216,17.4307,17.797,19.2096,18.7709,7,14,20,15,24,21,17,20,25,17
0,0,6.30601e-05,2.49976,2.49931,2.50166,2.49954,2.50179,2.50012,2.49956,2.49768,2.49924,2.50009,15.5392,15.966,16.7545,17.2046,17.6092,17.8244,17.64,17.9953,19.4523,19.0726,16,17,17,13,20,23,22,17,20,18
0,0,0.000130826,2.50013,2.49893,2.49989,2.49924,2.50096,2.4993,2.50228,2.49947,2.50134,2.49783,20.1967,21.3592,23.5131,24.9357,26.0909,26.8046,26.3415,27.484,32.2582,30.8029,21,23,26,31,21,19,18,18,37,33
0,0,7.13414e-05,2.49969,2.50114,2.50067,2.50216,2.50045,2.50109,2.49885,2.49966,2.49865,2.49918,16.0432,16.5753,17.4493,18.0506,18.453,18.7556,18.5066,18.9844,20.675,20.2105,12,21,16,18,16,12,17,21,20,23
0,0,0.00011098,2.49922,2.49944,2.50131,2.49957,2.49976,2.49954,2.49997,2.50157,2.49968,2.49848,18.6889,19.622,21.3106,22.3728,23.2195,23.7856,23.3874,24.3417,27.7875,26.7681,17,12,13,13,28,27,30,22,32,32
0,0,0.000161255,2.50099,2.50065,2.50017,2.49841,2.50088,2.50094,2.50014,2.50142,2.50215,2.50001,22.7353,24.3869,27.4071,29.437,31.1377,32.2589,31.4323,33.2784,40.4779,38.3232,21,27,30,29,29,33,35,31,38,33
0,0,9.46368e-05,2.49873,2.49971,2.50253,2.5019,2.5015,2.49952,2.50008,2.50043,2.50003,2.49971,17.537,18.2954,19.6537,20.5037,21.1516,21.5519,21.2479,21.9628,24.6177,23.8622,15,19,20,15,17,30,21,18,20,18
0,0,2.33544e-05,2.50002,2.5009,2.50054,2.50128,2.49966,2.5012,2.50159,2.49978,2.4999,2.50101,13.3329,13.4816,13.7075,13.8639,13.9494,14.0426,13.9971,14.085,14.4905,14.3966,10,17,9,11,16,8,23,13,10,18
0,0,0.000154068,2.5013,2.49904,2.49962,2.49985,2.50024,2.50144,2.49989,2.50047,2.49972,2.50003,22.1197,23.6067,26.4201,28.3406,29.8444,30.9055,30.1249,31.7927,38.2795,36.4155,21,25,23,30,30,37,39,29,43,27
0,0,5.07304e-05,2.49983,2.50115,2.49869,2.50051,2.50203,2.49912,2.49842,2.50031,2.50038,2.49963,14.8174,15.1696,15.7009,16.0959,16.395,16.5301,16.3883,16.71,17.769,17.4645,12,15,15,10,14,19,17,12,15,16
0,0,8.70253e-05,2.49931,2.49839,2.50023,2.50108,2.50053,2.49931,2.49857,2.49975,2.49845,2.50175,17.0387,17.6829,18.8725,19.6497,20.2163,20.5802,20.2878,20.9326,23.2269,22.6519,14,18,19,20,23,19,16,19,24,22
0,0,0.000152102,2.5,2.49794,2.49856,2.50009,2.49943,2.49921,2.49948,2.50106,2.49809,2.49859,21.9238,23.3823,26.1324,28.0437,29.4811,30.473,29.7665,31.4246,37.6622,35.8583,21,24,22,33,30,32,19,36,54,38
0,0,6.04422e-05,2.49986,2.49818,2.49913,2.50136,2.50061,2.50213,2.50121,2.49905,2.5,2.49961,15.3843,15.7696,16.4935,16.9902,17.3227,17.5802,17.3993,17.7287,19.092,18.7122,15,14,18,15,15,15,13,16,20,15
0,0,8.75223e-05,2.49976,2.50088,2.49993,2.50152,2.49825,2.49866,2.50004,2.49929,2.50104,2.50088,17.0792,17.765,18.914,19.712,20.2286,20.6286,20.3771,20.9877,23.3732,22.7122,16,22,24,21,21,19,28,16,21,23
0,0,0.000180045,2.50008,2.50159,2.49975,2.49979,2.50021,2.50039,2.50012,2.50011,2.4992,2.49927,24.4246,26.4638,30.1095,32.6752,34.7087,36.111,35.1016,37.3573,46.4082,43.7657,40,33,33,26,39,26,34,39,39,36
0,0,2.47121e-05,2.49904,2.49732,2.50104,2.50004,2.50232,2.49988,2.50155,2.50142,2.50018,2.502,13.3899,13.512,13.8082,13.95,14.0974,14.1394,14.1086,14.2278,14.6416,14.5506,15,14,7,9,14,11,14,12,9,15
0,0,8.07871e-05,2.49955,2.50017,2.49997,2.49942,2.50061,2.49896,2.49819,2.4996,2.49896,2.49991,16.6371,17.2456,18.2851,18.9578,19.4978,19.8132,19.55,20.1326,22.1858,21.6297,16,18,19,26,18,20,22,17,23,13
0,0,6.04948e-05,2.49998,2.50069,2.49936,2.50112,2.49964,2.49934,2.5013,2.49969,2.49877,2.50088,15.3893,15.8127,16.5017,16.9912,17.3113,17.5369,17.4062,17.7459,19.0759,18.7429,13,15,10,14,13,17,15,24,15,15
0,0,8.65235e-05,2.50044,2.49976,2.50008,2.50117,2.49949,2.49911,2.50098,2.49967,2.49942,2.49855,17.0249,17.6689,18.8222,19.5977,20.1367,20.5141,20.2767,20.8657,23.1629,22.499,13,13,27,13,22,22,21,15,22,24
0,0,8.54566e-05,2.49855,2.49957,2.49829,2.50266,2.49895,2.50044,2.49963,2.50012,2.49985,2.49836,16.9228,17.5848,18.688,19.5123,20.0012,20.4095,20.1228,20.737,22.9898,22.3249,18,17,14,19,22,17,22,22,27,16
0,0,0.00021096,2.49968,2.4993,2.50073,2.49985,2.49931,2.49959,2.49799,2.49996,2.50012,2.49881,27.512,30.1573,35.2062,38.7108,41.5056,43.4803,42.0055,45.2751,58.4504,54.4945,30,32,35,55,23,42,28,41,55,68
0,0,6.58866e-05,2.49887,2.50023,2.49975,2.49844,2.50105,2.50059,2.49741,2.50066,2.4989,2.49924,15.6957,16.1763,16.9618,17.4539,17.8878,18.1393,17.897,18.3692,19.8585,19.4431,7,12,18,18,15,27,17,14,18,17
0,0,0.000105946,2.50007,2.49966,2.50108,2.49978,2.49887,2.50031,2.49926,2.49942,2.49979,2.50159,18.3446,19.2061,20.7734,21.7687,22.5299,23.0917,22.6896,23.5404,26.7701,25.9078,17,13,21,13,22,23,29,24,43,27
0,0,0.000141285,2.50025,2.49989,2.49857,2.49726,2.49964,2.50009,2.50042,2.50123,2.49865,2.50058,21.0317,22.3633,24.7497,26.3545,27.6901,28.573,27.9593,29.3838,34.7724,33.2711,20,18,22,22,22,15,30,20,20,29
0,0,0.000147282,2.49844,2.50026,2.50041,2.50087,2.50086,2.50033,2.50192,2.49765,2.49863,2.50008,21.4858,22.9559,25.5541,27.3337,28.7073,29.6329,29.0057,30.3921,36.3564,34.7026,18,28,31,25,30,32,35,25,29,31
0,0,6.63036e-05,2.49857,2.49852,2.49863,2.49987,2.49971,2.49979,2.49912,2.49937,2.50089,2.49964,15.7163,16.1775,16.9783,17.5189,17.9071,18.1705,17.9715,18.3931,19.9598,19.5088,15,17,19,11,12,16,12,11,25,16
0,0,0.000125905,2.50095,2.50019,2.49919,2.50054,2.50177,2.50183,2.49986,2.49959,2.5019,2.49989,19.8326,20.9384,22.9225,24.3036,25.3755,26.0865,25.5288,26.6582,31.1171,29.8058,17,18,13,29,22,27,20,37,22,29
0,0,3.09079e-05,2.49968,2.4989,2.49861,2.50063,2.50091,2.50107,2.49984,2.49914,2.50125,2.49864,13.7231,13.8988,14.2106,14.4405,14.594,14.6955,14.6067,14.7535,15.3481,15.1545,15,13,14,12,20,13,7,16,27,17
0,0,2.19932e-05,2.50036,2.49977,2.49984,2.50021,2.50146,2.50033,2.50175,2.50064,2.4995,2.49841,13.2675,13.3877,13.6045,13.746,13.8645,13.9157,13.8878,13.9782,14.3389,14.2209,14,17,12,13,11,29,14,22,9,22
0,0,0.000226188,2.49982,2.5005,2.49968,2.499,2.49912,2.49806,2.50036,2.49982,2.49936,2.50184,29.1828,32.2366,37.9673,42.0448,45.3391,47.5913,46.047,49.7689,65.406,60.9073,28,35,43,57,50,39,48,57,64,60
0,0,5.18567e-05,2.50149,2.4991,2.49997,2.49888,2.50088,2.49828,2.4999,2.4997,2.49959,2.50008,14.9067,15.2119,15.8102,16.1691,16.4837,16.6288,16.5214,16.8172,17.9043,17.6127,14,14,17,17,21,14,16,14,16,15
0,0,0.000159454,2.49919,2.49885,2.49941,2.4997,2.5017,2.49897,2.49925,2.50036,2.4999,2.49918,22.5371,24.1552,27.1392,29.1854,30.8385,31.8475,31.0737,32.8725,39.8497,37.8042,27,29,23,24,32,34,30,37,43,32
0,0,8.89504e-05,2.50006,2.50037,2.50021,2.50059,2.5007,2.50099,2.50129,2.49912,2.49906,2.50042,17.1788,17.8653,19.0557,19.8484,20.4473,20.8558,20.5744,21.1716,23.5759,22.9333,12,12,23,27,20,19,16,23,20,21
0,0,0.000139031,2.50059,2.50061,2.50055,2.50012,2.49829,2.50115,2.50107,2.49977,2.50175,2.50038,20.8565,22.1634,24.5192,26.1056,27.2926,28.2169,27.6094,28.9323,34.3007,32.736,13,15,31,22,25,33,35,24,28,34
0,0,0.000155745,2.50053,2.50002,2.50114,2.49848,2.49991,2.49959,2.49947,2.49949,2.49991,2.49948,22.2463,23.8009,26.6842,28.5632,30.1267,31.1619,30.4103,32.0947,38.7667,36.8319,29,17,27,31,31,39,31,36,33,41
0,0,0.000106491,2.49737,2.49747,2.49998,2.49985,2.49891,2.49929,2.49954,2.4995,2.49835,2.49987,18.3338,19.209,20.8074,21.8352,22.6024,23.1445,22.7687,23.6224,26.8402,25.9638,18,15,22,11,36,20,23,33,25,24
0,0,-6.20405e-07,2.50017,2.50026,2.49882,2.50137,2.49843,2.50088,2.49984,2.50014,2.49937,2.50174,12.1555,12.1532,12.1302,12.1578,12.1196,12.1477,12.1363,12.1373,12.1188,12.15,8,10,14,11,12,11,14,9,15,15
0,0,0.000198602,2.50058,2.50139,2.49999,2.50095,2.49868,2.50011,2.49859,2.50029,2.50196,2.49852,26.2531,28.6566,33.0615,36.2157,38.6039,40.3778,39.0865,41.9379,53.4191,49.8985,37,31,33,27,32,44,36,45,45,45
0,0,7.1721e-05,2.5,2.4999,2.50061,2.5012,2.49977,2.50006,2.49882,2.50039,2.50044,2.49954,16.0716,16.5816,17.4816,18.0709,18.4812,18.7792,18.5473,19.0432,20.7706,20.2723,18,15,17,14,19,21,18,17,21,24
0,0,8.57977e-05,2.50007,2.49964,2.4991,2.49977,2.50128,2.5,2.50046,2.49915,2.49938,2.50038,16.9711,17.6118,18.7353,19.4924,20.0877,20.4426,20.18,20.7608,23.0373,22.4243,14,12,13,30,30,36,18,23,20,25
0,0,0.000158073,2.50092,2.50159,2.50004,2.50154,2.49891,2.50036,2.49888,2.49931,2.49947,2.50123,22.4559,24.0782,26.9686,29.0188,30.5068,31.6273,30.8112,32.5573,39.426,37.5118,24,27,21,31,24,32,37,29,45,36
0,0,0.000114533,2.50123,2.50147,2.49959,2.49946,2.50011,2.49942,2.49769,2.50033,2.50088,2.49889,18.9855,19.9647,21.6575,22.8105,23.7126,24.2982,23.8265,24.8554,28.5656,27.4641,24,14,27,23,26,35,21,27,27,30
0,0,0.000128701,2.50074,2.5016,2.50079,2.49846,2.50148,2.50042,2.50082,2.50006,2.49981,2.49789,20.0437,21.2215,23.2842,24.6278,25.784,26.4928,25.9765,27.1388,31.7041,30.3433,17,24,31,23,24,16,23,29,31,27
0,0,6.62733e-05,2.49922,2.49999,2.5007,2.49927,2.50002,2.50139,2.50043,2.50027,2.50027,2.50015,15.7248,16.1992,17.011,17.5054,17.9095,18.1964,17.9919,18.4062,19.943,19.5145,18,23,25,16,27,16,14,13,24,14
0,0,0.000113343,2.49961,2.50011,2.49997,2.49995,2.49948,2.49989,2.50086,2.50091,2.50027,2.49935,18.8676,19.8357,21.5364,22.6731,23.5342,24.1356,23.7356,24.6861,28.2968,27.2452,14,17,12,15,28,23,20,26,26,27
0,0,0.000104559,2.4993,2.4982,2.49912,2.49939,2.50027,2.49914,2.50019,2.50059,2.50043,2.5001,18.2325,19.0639,20.5887,21.5954,22.3801,22.8726,22.5264,23.3654,26.5124,25.6156,14,17,18,26,21,26,20,17,26,28
0,0,0.000127978,2.50092,2.49888,2.50154,2.49829,2.50052,2.4987,2.50094,2.49799,2.49997,2.49942,19.9913,21.0981,23.217,24.526,25.6509,26.3322,25.8695,26.961,31.5392,30.2338,21,25,38,33,31,32,27,31,31,38
0,0,5.58261e-05,2.50023,2.50081,2.50007,2.49913,2.49962,2.50004,2.50151,2.49928,2.50085,2.50017,15.1179,15.5004,16.1304,16.5289,16.8474,17.0617,16.9386,17.2306,18.4637,18.1183,20,14,15,9,18,24,15,19,29,11
0,0,0.000111324,2.49795,2.49995,2.50097,2.49972,2.49964,2.49981,2.50194,2.50125,2.50079,2.50047,18.6901,19.661,21.3402,22.4184,23.2634,23.8415,23.481,24.3863,27.8898,26.8873,23,25,24,25,18,18,23,18,39,21
0,0,0.000128317,2.50032,2.49807,2.4983,2.50064,2.50135,2.49963,2.49946,2.49981,2.49895,2.50075,20.0056,21.1118,23.1814,24.6296,25.723,26.4107,25.8828,27.0674,31.5865,30.347,18,22,25,29,23,24,24,34,30,24
0,0,5.81323e-05,2.50062,2.49908,2.49865,2.4983,2.50027,2.49987,2.49778,2.49997,2.50119,2.50213,15.2592,15.6278,16.2953,16.7253,17.0859,17.2979,17.1058,17.4917,18.7894,18.454,19,20,18,16,11,20,27,9,15,20
0,0,0.000102856,2.5003,2.50076,2.50067,2.50201,2.49881,2.50077,2.49934,2.49909,2.49973,2.49781,18.1312,18.9735,20.4448,21.4508,22.1275,22.6759,22.283,23.0846,26.1609,25.2497,15,18,16,22,28,16,18,26,45,32
0,0,6.42295e-05,2.50009,2.50075,2.50042,2.49936,2.50081,2.50137,2.49962,2.50043,2.49971,2.50011,15.6146,16.0697,16.8324,17.3121,17.712,17.973,17.7626,18.1765,19.6314,19.2322,17,14,16,27,22,15,19,13,17,13
0,0,-1.13532e-05,2.50027,2.50008,2.50125,2.5016,2.50016,2.49896,2.49901,2.50034,2.49983,2.50118,11.6628,11.603,11.521,11.4659,11.4061,11.3642,11.3849,11.3554,11.1947,11.2514,11,12,11,9,12,11,10,7,10,13
0,0,0.000138188,2.4988,2.50037,2.4986,2.49879,2.49852,2.49903,2.50011,2.4991,2.50136,2.49855,20.7514,22.0779,24.368,25.9506,27.1653,28.0142,27.4465,28.7615,34.073,32.4808,20,27,23,18,29,38,22,31,32,24
0,0,7.84612e-05,2.50002,2.50075,2.50026,2.49974,2.50087,2.49802,2.49928,2.4993,2.50205,2.50165,16.496,17.0839,18.0777,18.7237,19.2409,19.5187,19.3056,19.8373,21.8729,21.3122,22,17,18,20,25,18,22,23,19,22
0,0,7.92896e-05,2.49944,2.49975,2.50034,2.50034,2.49927,2.49977,2.50081,2.50064,2.49846,2.50039,16.5392,17.1277,18.1546,18.8202,19.3029,19.6508,19.4296,19.9665,21.9293,21.411,14,13,25,17,25,29,21,25,20,15
0,0,6.18585e-07,2.50134,2.49881,2.49954,2.4999,2.49929,2.50053,2.49861,2.49902,2.50091,2.4993,12.228,12.2004,12.2148,12.2226,12.2177,12.2345,12.2098,12.2174,12.2497,12.2276,7,9,13,12,15,13,13,11,12,10
0,0,0.000106831,2.50035,2.49992,2.49768,2.49771,2.49785,2.5001,2.49863,2.49887,2.50038,2.50099,18.4128,19.2843,20.7953,21.8294,22.6231,23.2107,22.7937,23.6575,26.9629,26.0559,14,19,25,14,23,21,24,19,26,35
0,0,0.000153367,2.49872,2.50031,2.50054,2.49964,2.49888,2.49927,2.49857,2.49936,2.49909,2.49941,22.003,23.5656,26.3511,28.2261,29.6824,30.7082,29.9612,31.6192,38.0563,36.2118,18,31,23,28,30,24,26,25,34,31
0,0,0.00016174,2.50165,2.49949,2.4996,2.50055,2.49728,2.50141,2.50027,2.49897,2.50272,2.5008,22.7929,24.4095,27.4583,29.5783,31.1134,32.3686,31.5261,33.2974,40.6473,38.4857,20,21,26,37,33,27,35,27,41,36
0,0,0.000125252,2.50052,2.50023,2.4995,2.50116,2.50124,2.50023,2.50014,2.49801,2.50171,2.4998,19.7739,20.8805,22.8542,24.2318,25.2658,25.9422,25.438,26.5081,30.9602,29.6647,19,28,14,27,30,22,26,23,43,29
0,0,0.000137906,2.49978,2.49896,2.49956,2.49962,2.50061,2.49953,2.50098,2.49771,2.49842,2.50022,20.7492,22.02,24.3567,25.9322,27.1776,27.9807,27.4248,28.6714,33.902,32.4699,19,23,19,32,24,23,25,31,34,27
0,0,9.84955e-05,2.50114,2.50029,2.4996,2.50053,2.50109,2.50119,2.49981,2.50136,2.49914,2.50081,17.8433,18.6123,19.9801,20.9134,21.6226,22.0964,21.7294,22.5176,25.3114,24.5527,18,15,17,16,17,16,24,22,23,39
0,0,8.0285e-05,2.50076,2.49885,2.5001,2.4988,2.49904,2.50013,2.49994,2.50097,2.4997,2.49951,16.6248,17.1856,18.2414,18.8939,19.4105,19.7765,19.5265,20.0972,22.1195,21.544,11,21,17,21,22,20,22,16,28,23
0,0,9.68663e-06,2.49922,2.4995,2.49907,2.49963,2.50064,2.50062,2.49951,2.49846,2.49979,2.50061,12.6372,12.6943,12.7786,12.842,12.8965,12.9236,12.8898,12.9195,13.0893,13.0587,11,9,8,22,13,18,13,18,20,17
